관리비_index,회원_index,청구년월,납부상태,합계금액,전기세,수도세,가스비,일반관리비,공동전기료,승강기전기료,청소비,경비비,수선유지비
347,29,20260901,True,221227,59305,19430,38524,41559,14535,10161,18520,12225,6968
348,30,20260601,True,210279,57475,17622,34247,41156,14449,10155,18429,12279,4467
349,30,20260701,True,216795,58075,17378,38635,42548,14649,9613,18976,12074,4847
350,30,20260801,True,209722,54070,16874,36594,41935,14431,9936,18895,12186,4801
351,30,20260901,True,205118,51093,17350,35409,41559,14535,9983,18520,12225,4444
352,31,20260701,True,152864,27675,7854,16595,42548,14649,8397,18976,12074,4096
353,31,20260801,True,152989,27140,7930,18175,41935,14431,7918,18895,12186,4379
354,31,20260901,True,155065,29737,8309,17756,41559,14535,8180,18520,12225,4244
355,32,20260801,True,235898,65288,21144,46268,41935,14431,9406,18895,12186,6345
356,32,20260901,True,236310,68052,21495,44181,41559,14535,9744,18520,12225,5999
357,33,20230601,True,138764,23244,7546,15060,39537,13946,6479,17278,11587,4087
358,33,20230701,False,141422,25663,7101,14701,40184,13730,6600,17728,11623,4092
359,33,20230801,True,137954,24533,6746,14219,40010,13364,6560,17209,11477,3836
360,33,20230901,True,137606,24260,7464,14278,38847,13516,6588,17130,11491,4032
361,33,20231001,True,138832,23191,6989,15774,40016,13630,6382,17394,11472,3984
362,33,20231101,True,140190,24327,6993,15575,39356,14045,6684,17668,11724,3818
363,33,20231201,True,138451,25118,6612,14520,39235,13927,6192,17275,11611,3961
364,33,20240101,True,141247,24524,6579,15398,40931,13891,6459,17650,11809,4006
365,33,20240201,False,139556,22768,7455,15347,40711,14009,6332,17394,11449,4091
366,33,20240301,True,141507,25016,6992,16129,39731,13683,6424,17408,12002,4122
367,33,20240401,True,140188,23469,6978,14846,40922,13740,6727,17830,11702,3974
368,33,20240501,True,142830,24713,7531,15763,41070,13864,6748,17517,11636,3988
369,33,20240601,True,140264,24894,6459,14422,40433,13752,6274,17830,12038,4162
370,33,20240701,True,139642,22641,6956,15463,40178,13746,6474,18227,11831,4126
371,33,20240801,True,137803,22283,6844,15326,39627,13650,6740,17471,11921,3941
372,33,20240901,True,139412,22267,6766,15333,41110,13935,6711,17461,11797,4032
373,33,20241001,True,142019,22824,7143,15635,41593,14034,6370,18298,12101,4021
374,33,20241101,True,138585,22721,6801,14558,39674,14192,6692,18072,11930,3945
375,33,20241201,True,141951,25151,6744,15475,40260,14161,6456,17595,11890,4219
376,33,20250101,True,140561,24132,6833,14144,40709,14404,6299,18308,11808,3924
377,33,20250201,True,141023,23160,7312,14788,40874,13885,6509,18373,12190,3932
378,33,20250301,True,139534,22706,6684,15008,40533,14233,6409,18132,11783,4046
379,33,20250401,True,144304,25133,7065,15455,41549,14187,6497,18316,12029,4073
380,33,20250501,True,142686,25328,7238,15485,40063,14059,6330,17664,12288,4231
381,33,20250601,True,142109,23682,7465,14079,41930,14442,6558,17954,11787,4212
382,33,20250701,True,141679,22146,6829,15458,42000,14548,6939,17784,12064,3911
383,33,20250801,True,142583,23777,7546,15055,40410,14441,6907,18430,11870,4147
384,33,20250901,True,142038,22741,6781,15586,41314,14316,6650,18007,12338,4305
385,33,20251001,True,141805,22574,7217,15451,41277,14100,6542,18287,12273,4084
386,33,20251101,True,142530,22885,7538,14819,40889,14195,6950,18733,12246,4275
387,33,20251201,True,140689,22509,6461,14962,41448,14366,6725,17968,12009,4241
388,33,20260101,True,141796,22833,6476,15383,41311,14441,6912,18098,12026,4316
389,33,20260201,True,141931,23881,7457,13903,40827,14496,6714,18127,12463,4063
390,33,20260301,True,140765,22119,6548,14097,42535,14118,6724,18166,12340,4118
391,33,20260401,False,144151,24336,6664,15409,41263,14186,6859,18837,12301,4296
392,33,20260501,True,142998,22638,7275,14465,41871,14680,6908,18751,12089,4321
393,33,20260601,True,144253,23432,7397,15673,41156,14449,7051,18429,12279,4387
394,33,20260701,True,145713,24018,6516,15767,42548,14649,6802,18976,12074,4363
395,33,20260801,True,146033,24110,7241,16114,41935,14431,6853,18895,12186,4268
396,33,20260901,True,144493,24975,6444,15540,41559,14535,6519,18520,12225,4176
397,34,20240401,True,198943,52296,16054,32368,40922,13740,10002,17830,11702,4029
398,34,20240501,True,190742,46531,15622,30458,41070,13864,10016,17517,11636,4028
399,34,20240601,True,198297,52773,15015,32574,40433,13752,9834,17830,12038,4048
400,34,20240701,True,195695,51049,14748,32322,40178,13746,9675,18227,11831,3919
401,34,20240801,True,192010,48967,14862,31399,39627,13650,10323,17471,11921,3790
402,34,20240901,True,191139,45724,15184,31900,41110,13935,10208,17461,11797,3820
403,34,20241001,True,201040,50851,15654,34273,41593,14034,10213,18298,12101,4023
404,34,20241101,True,194924,48273,16379,32125,39674,14192,10343,18072,11930,3936
405,34,20241201,True,200249,52094,15935,34783,40260,14161,9601,17595,11890,3930
406,34,20250101,True,193424,45180,15623,33394,40709,14404,10243,18308,11808,3755
407,34,20250201,True,194632,49177,15629,30519,40874,13885,10246,18373,12190,3739
408,34,20250301,True,199294,50529,16361,33755,40533,14233,10034,18132,11783,3934
409,34,20250401,True,192241,46402,14868,30935,41549,14187,10065,18316,12029,3890
410,34,20250501,True,196330,51697,14967,31110,40063,14059,10547,17664,12288,3935
411,34,20250601,True,198477,48993,15844,33883,41930,14442,9814,17954,11787,3830
412,34,20250701,True,202370,51009,15931,34804,42000,14548,10206,17784,12064,4024
413,34,20250801,True,201244,50306,16294,35035,40410,14441,10320,18430,11870,4138
414,34,20250901,True,192298,46235,15089,30535,41314,14316,10500,18007,12338,3964
415,34,20251001,True,193747,46889,16275,30054,41277,14100,10570,18287,12273,4022
416,34,20251101,True,196847,51589,15195,30039,40889,14195,10071,18733,12246,3890
417,34,20251201,True,196491,49819,14779,31474,41448,14366,10718,17968,12009,3910
418,34,20260101,True,199453,51039,15591,32603,41311,14441,10238,18098,12026,4106
419,34,20260201,True,196290,48733,14697,32489,40827,14496,10378,18127,12463,4080
420,34,20260301,False,199324,49332,15952,32710,42535,14118,10154,18166,12340,4017
421,34,20260401,True,202706,51069,16393,34476,41263,14186,10160,18837,12301,4021
422,34,20260501,False,198401,48608,16058,32201,41871,14680,10208,18751,12089,3935
423,34,20260601,True,196543,46466,15587,33952,41156,14449,10147,18429,12279,4078
424,34,20260701,True,196025,46366,15031,31524,42548,14649,10788,18976,12074,4069
425,34,20260801,True,200688,51069,15367,32450,41935,14431,10427,18895,12186,3928
426,34,20260901,True,198276,49308,15126,32823,41559,14535,10158,18520,12225,4022
427,35,20260701,True,163865,31583,9813,22827,42548,14649,6561,18976,12074,4834
428,35,20260801,True,166717,34960,10634,21723,41935,14431,6949,18895,12186,5004
429,35,20260901,True,164729,34492,9593,22019,41559,14535,6969,18520,12225,4817
430,36,20260301,True,274498,88168,28145,58141,42535,14118,7036,18166,12340,5849
431,36,20260401,True,270787,85999,29125,56196,41263,14186,7148,18837,12301,5732
432,36,20260501,True,264836,83439,25853,55286,41871,14680,7251,18751,12089,5616
433,36,20260601,True,270920,89616,28593,53483,41156,14449,7304,18429,12279,5611
434,36,20260701,True,271766,87534,25001,58438,42548,14649,7076,18976,12074,5470
435,36,20260801,True,267152,87205,26659,52626,41935,14431,7422,18895,12186,5793
436,36,20260901,True,263550,80349,26207,57641,41559,14535,7094,18520,12225,5420
437,37,20260201,True,183729,40232,12975,28855,40827,14496,9745,18127,12463,6009
438,37,20260301,True,188367,42977,13647,28749,42535,14118,9875,18166,12340,5960
439,37,20260401,True,184477,41620,13976,26663,41263,14186,9629,18837,12301,6002
440,37,20260501,True,191238,46261,12116,29569,41871,14680,9871,18751,12089,6030
441,37,20260601,True,184848,41384,12578,28329,41156,14449,10324,18429,12279,5920
442,37,20260701,True,190742,43857,13952,28975,42548,14649,9733,18976,12074,5978
443,37,20260801,True,187666,43632,12528,28297,41935,14431,9536,18895,12186,6226
444,37,20260901,True,184437,42498,12682,26103,41559,14535,10464,18520,12225,5851
445,38,20250101,True,178123,40029,12003,27706,40709,14404,7720,18308,11808,5436
446,38,20250201,True,176533,39451,11906,27066,40874,13885,7186,18373,12190,5602
447,38,20250301,True,178573,40304,13155,27552,40533,14233,7312,18132,11783,5569
448,38,20250401,True,177253,37993,12398,27694,41549,14187,7662,18316,12029,5425
449,38,20250501,True,179739,42803,11939,27595,40063,14059,7805,17664,12288,5523
450,38,20250601,True,183143,42257,13207,28877,41930,14442,7247,17954,11787,5442
451,38,20250701,True,174915,37183,11806,26837,42000,14548,7391,17784,12064,5302
452,38,20250801,True,181280,41577,12926,28486,40410,14441,7483,18430,11870,5657
453,38,20250901,True,181951,42305,13215,27578,41314,14316,7415,18007,12338,5463
454,38,20251001,True,175136,38508,11977,25533,41277,14100,7714,18287,12273,5467
455,38,20251101,False,175029,38311,11881,25487,40889,14195,7755,18733,12246,5532
456,38,20251201,True,180181,41901,12024,26936,41448,14366,7726,17968,12009,5803
457,38,20260101,True,177436,39500,13204,25712,41311,14441,7516,18098,12026,5628
458,38,20260201,True,175336,36986,12974,26039,40827,14496,7773,18127,12463,5651
459,38,20260301,True,180877,40923,11491,27961,42535,14118,7646,18166,12340,5697
460,38,20260401,True,176304,37154,13186,26196,41263,14186,7801,18837,12301,5380
461,38,20260501,True,179307,37206,13302,28714,41871,14680,7349,18751,12089,5345
462,38,20260601,True,182935,42468,12195,28467,41156,14449,8094,18429,12279,5398
463,38,20260701,True,179262,38310,12540,27001,42548,14649,7520,18976,12074,5644
464,38,20260801,True,182454,41050,12559,28188,41935,14431,7651,18895,12186,5559
465,38,20260901,True,179685,39977,11587,27431,41559,14535,8099,18520,12225,5752
466,39,20250701,True,217966,60149,19589,40999,42000,14548,6203,17784,12064,4630
467,39,20250801,True,218026,64420,19896,37717,40410,14441,6042,18430,11870,4800
468,39,20250901,True,213103,59163,17929,38920,41314,14316,6570,18007,12338,4546
469,39,20251001,True,213787,57594,18699,40761,41277,14100,6111,18287,12273,4685
470,39,20251101,True,216052,62453,18525,37896,40889,14195,6336,18733,12246,4779
471,39,20251201,True,218206,64819,17543,39343,41448,14366,6269,17968,12009,4441
472,39,20260101,False,217889,60097,19032,42061,41311,14441,6154,18098,12026,4669
473,39,20260201,True,217638,64375,19489,36685,40827,14496,6459,18127,12463,4717
474,39,20260301,True,218506,63702,17864,38771,42535,14118,6338,18166,12340,4672
475,39,20260401,True,221977,63990,19799,40670,41263,14186,6294,18837,12301,4637
476,39,20260501,True,212761,59384,18428,36389,41871,14680,6391,18751,12089,4778
477,39,20260601,True,221557,66240,19843,38241,41156,14449,6198,18429,12279,4722
478,39,20260701,True,223945,64546,17997,41771,42548,14649,6702,18976,12074,4682
479,39,20260801,True,219706,61393,18055,41473,41935,14431,6705,18895,12186,4633
480,39,20260901,True,217846,64870,17927,36846,41559,14535,6731,18520,12225,4633
481,40,20230701,True,232156,67909,21588,47002,40184,13730,8672,17728,11623,3720
482,40,20230801,True,225380,67155,22192,41186,40010,13364,8861,17209,11477,3926
483,40,20230901,True,221596,65399,19356,43442,38847,13516,8491,17130,11491,3924
484,40,20231001,True,228510,68519,20223,45374,40016,13630,8188,17394,11472,3694
485,40,20231101,True,227737,69538,19747,43601,39356,14045,8427,17668,11724,3631
486,40,20231201,True,219338,62593,19801,42631,39235,13927,8609,17275,11611,3656
487,40,20240101,True,226044,63765,19966,45503,40931,13891,8603,17650,11809,3926
488,40,20240201,True,229741,69623,19568,44661,40711,14009,8504,17394,11449,3822
489,40,20240301,True,234909,72780,20638,46629,39731,13683,8315,17408,12002,3723
490,40,20240401,True,224749,64447,21109,42786,40922,13740,8426,17830,11702,3787
491,40,20240501,True,223829,63478,20359,43250,41070,13864,8732,17517,11636,3923
492,40,20240601,False,230047,71641,21034,40625,40433,13752,8800,17830,12038,3894
493,40,20240701,True,228514,68636,21172,42090,40178,13746,8758,18227,11831,3876
494,40,20240801,True,229520,67591,20007,46476,39627,13650,8862,17471,11921,3915
495,40,20240901,True,228338,69283,21134,41530,41110,13935,8328,17461,11797,3760
496,40,20241001,True,225038,64410,21023,40579,41593,14034,8984,18298,12101,4016
497,40,20241101,True,235747,70974,22225,46303,39674,14192,8639,18072,11930,3738
498,40,20241201,True,228259,65002,19812,47140,40260,14161,8471,17595,11890,3928
499,40,20250101,True,227862,65456,21620,43169,40709,14404,8421,18308,11808,3967
500,40,20250201,True,229216,64807,19853,46281,40874,13885,9231,18373,12190,3722
501,40,20250301,False,227791,64620,19736,46058,40533,14233,8857,18132,11783,3839
502,40,20250401,True,235400,73180,19919,43654,41549,14187,8805,18316,12029,3761
503,40,20250501,True,227873,68901,21289,41083,40063,14059,8694,17664,12288,3832
504,40,20250601,True,237023,72041,22378,43278,41930,14442,9268,17954,11787,3945
505,40,20250701,True,231367,66732,20544,44684,42000,14548,9232,17784,12064,3779
506,40,20250801,True,232991,68620,19309,47034,40410,14441,9133,18430,11870,3744
507,40,20250901,True,231198,66414,21154,45202,41314,14316,8548,18007,12338,3905
508,40,20251001,True,231410,70280,21831,40517,41277,14100,8869,18287,12273,3976
509,40,20251101,True,233065,66704,22389,45205,40889,14195,8875,18733,12246,3829
510,40,20251201,True,231936,72267,19272,41742,41448,14366,8978,17968,12009,3886
511,40,20260101,True,230495,67922,20264,43775,41311,14441,8633,18098,12026,4025
512,40,20260201,True,232141,70287,20576,42313,40827,14496,9081,18127,12463,3971
513,40,20260301,True,241191,73206,20797,47332,42535,14118,8840,18166,12340,3857
514,40,20260401,True,233734,66483,20567,46835,41263,14186,9465,18837,12301,3797
515,40,20260501,True,238249,71585,22220,44119,41871,14680,8776,18751,12089,4158
516,40,20260601,True,229587,64355,21588,43938,41156,14449,9300,18429,12279,4093
517,40,20260701,True,236745,68605,22207,44962,42548,14649,8882,18976,12074,3842
518,40,20260801,True,226207,64615,19317,41769,41935,14431,9086,18895,12186,3973
519,40,20260901,True,225951,64339,20690,41296,41559,14535,8766,18520,12225,4021
520,41,20241101,True,145062,23980,6934,16173,39674,14192,9021,18072,11930,5086
521,41,20241201,True,143983,23837,6565,15527,40260,14161,9002,17595,11890,5146
522,41,20250101,True,143682,23422,6668,14481,40709,14404,8734,18308,11808,5148
523,41,20250201,True,146430,24959,7361,15151,40874,13885,8742,18373,12190,4895
524,41,20250301,True,142834,22895,7557,13809,40533,14233,8894,18132,11783,4998
525,41,20250401,True,144903,22773,7470,14390,41549,14187,9202,18316,12029,4987
526,41,20250501,True,141365,22442,6808,14482,40063,14059,8820,17664,12288,4739
527,41,20250601,True,145210,22548,6858,16029,41930,14442,8933,17954,11787,4729
528,41,20250701,True,144820,23322,6472,14904,42000,14548,8865,17784,12064,4861
529,41,20250801,True,145003,23922,7143,14446,40410,14441,9128,18430,11870,5213
530,41,20250901,True,144776,23344,6489,15293,41314,14316,8644,18007,12338,5031
531,41,20251001,True,149147,25718,7559,15976,41277,14100,8925,18287,12273,5032
532,41,20251101,True,146343,22576,7406,15723,40889,14195,9455,18733,12246,5120
533,41,20251201,True,147179,25144,7273,15113,41448,14366,8644,17968,12009,5214
534,41,20260101,True,143413,22435,6725,14376,41311,14441,9140,18098,12026,4861
535,41,20260201,True,144498,23611,6462,14299,40827,14496,9186,18127,12463,5027
536,41,20260301,True,148570,23625,7164,16090,42535,14118,9522,18166,12340,5010
537,41,20260401,True,147333,23226,7337,15566,41263,14186,9404,18837,12301,5213
538,41,20260501,True,149136,25550,7115,14661,41871,14680,9577,18751,12089,4842
539,41,20260601,True,145448,23491,6663,14869,41156,14449,9285,18429,12279,4827
540,41,20260701,True,147159,23110,7112,14016,42548,14649,9357,18976,12074,5317
541,41,20260801,True,147239,23494,6648,15313,41935,14431,9204,18895,12186,5133
542,41,20260901,True,148213,24051,7530,15423,41559,14535,9072,18520,12225,5298
543,42,20230701,True,247366,77563,24157,48209,40184,13730,9253,17728,11623,4919
544,42,20230801,True,233058,70007,22485,44768,40010,13364,8788,17209,11477,4950
545,42,20230901,True,241002,72604,24350,49415,38847,13516,8763,17130,11491,4886
546,42,20231001,True,239433,71983,22338,48526,40016,13630,9291,17394,11472,4783
547,42,20231101,True,247337,80007,22648,48081,39356,14045,8834,17668,11724,4974
548,42,20231201,True,245149,74575,23396,50402,39235,13927,9602,17275,11611,5126
549,42,20240101,True,242443,76026,23571,44284,40931,13891,9588,17650,11809,4693
550,42,20240201,True,246670,74554,23634,50633,40711,14009,9381,17394,11449,4905
551,42,20240301,True,240339,73995,23339,46571,39731,13683,8795,17408,12002,4815
552,42,20240401,True,249579,78088,22419,50364,40922,13740,9674,17830,11702,4840
553,42,20240501,True,247899,80017,23720,45781,41070,13864,9519,17517,11636,4775
554,42,20240601,True,250417,80786,21729,49331,40433,13752,9753,17830,12038,4765
555,42,20240701,True,233879,69214,22220,44262,40178,13746,9115,18227,11831,5086
556,42,20240801,True,242957,74521,22256,49211,39627,13650,9328,17471,11921,4972
557,42,20240901,True,248837,77710,21886,50404,41110,13935,9560,17461,11797,4974
558,42,20241001,True,251592,77287,24274,49344,41593,14034,9505,18298,12101,5156
559,42,20241101,True,235330,70051,21280,45625,39674,14192,9480,18072,11930,5026
560,42,20241201,True,240984,77352,21472,44365,40260,14161,9062,17595,11890,4827
561,42,20250101,True,242905,70741,21666,50627,40709,14404,9584,18308,11808,5058
562,42,20250201,True,246871,75462,21103,50071,40874,13885,9798,18373,12190,5115
563,42,20250301,True,244994,74062,21213,51090,40533,14233,9004,18132,11783,4944
564,42,20250401,True,242194,74343,22545,44310,41549,14187,9658,18316,12029,5257
565,42,20250501,True,243102,71911,21858,50530,40063,14059,9572,17664,12288,5157
